step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,residual_enabled,rl_residual,interlock_tripped
3334,27.775,FULL_STACK,14746.664350990206,557.4692599695834,-1.950635379558349,3.224077829083721,-29.66369851733141,0.026521796375878218,-0.41723748516601095,0.01427100378710261,0.007135501893551305,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06849151104688644,-0.09848676935720739,-0.06922502381825951,0.8425913867005018,0.85,0.6,0.6,1,0.5,0
3335,27.783333,FULL_STACK,14746.417545698583,557.4823082301679,-1.9500991680908784,3.141628253854336,-29.65579478196019,0.026758900260029417,-0.41671839837982705,0.014839525175547097,0.0074197625877735485,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06844207644462585,-0.09860888909167423,-0.06947371027187198,0.8418307007686345,0.85,0.6,0.6,1,0.5,0
3336,27.791667,FULL_STACK,14746.170241873711,557.4991763453233,-1.9497935951607017,3.1145070143021925,-29.68010414706978,0.0257825091487166,-0.4170936151676748,0.014464829928341139,0.007232414964170569,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06844155490398407,-0.098728134675477,-0.06972250959630687,0.8410747305250684,0.85,0.6,0.6,1,0.5,0
3337,27.8,FULL_STACK,14745.922693733126,557.5198151820041,-1.9497491288697983,3.1397102308027236,-29.737206070942236,0.026652211251539472,-0.4175158713987692,0.014003927535690464,0.007001963767845232,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06848020106554031,-0.09884603028405488,-0.06997149277686689,0.8402989037479038,0.85,0.6,0.6,1,0.5,0
3338,27.808333,FULL_STACK,14745.674531083554,557.5329037475744,-1.9498582377999751,3.218917823165059,-29.735471050075795,0.027188738887369803,-0.41800775623494735,0.013451447127517557,0.006725723563758779,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0685407966375351,-0.09896313575627369,-0.07022074460639419,0.8395080475532356,0.85,0.6,0.6,1,0.5,0
3339,27.816667,FULL_STACK,14745.426946207881,557.5421590403357,-1.9497355017159286,3.243663215553472,-29.70183954668545,0.027649889945548473,-0.4176193547637973,0.013834826907345277,0.006917413453672638,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06854581832885742,-0.09908095338376158,-0.07047031607327349,0.8387139270392324,0.85,0.6,0.6,1,0.5,0
3340,27.825,FULL_STACK,14745.17968095094,557.5476303415077,-1.9493437530902724,3.217125214320764,-29.63506249837782,0.026422993618138345,-0.4171782932799573,0.014302218743014794,0.007151109371507397,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0685194879770279,-0.09919844190954447,-0.0707201309154553,0.8379199313618465,0.85,0.6,0.6,1,0.5,0
3341,27.833333,FULL_STACK,14744.933114610612,557.5606412317878,-1.9488146588800064,3.137165819400367,-29.627178633399314,0.026656347976327873,-0.41665672708131496,0.014873346203787885,0.0074366731018939425,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06846992671489716,-0.0993149916012489,-0.07097009680652643,0.8371263192755252,0.85,0.6,0.6,1,0.5,0
3342,27.841667,FULL_STACK,14744.68604900688,557.5774731146374,-1.948515210204848,3.112479403983152,-29.651534967781707,0.0256918157765045,-0.4170321911348167,0.014498358987444337,0.007249179493722169,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06846944987773895,-0.09942868510085247,-0.07122016395372435,0.8363324437432452,0.85,0.6,0.6,1,0.5,0
3343,27.85,FULL_STACK,14744.438738647848,557.5980767176585,-1.948475252139911,3.1400981332446105,-29.70866223862612,0.026597117742635342,-0.4174545209688208,0.014037412794206394,0.007018706397103197,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06850806623697281,-0.09954104086533884,-0.07147040300021687,0.8355227992844185,0.85,0.6,0.6,1,0.5,0
3344,27.858333,FULL_STACK,14744.19081383571,557.6111279681486,-1.9485884005844287,3.221666447427498,-29.706956191647627,0.027178957487186583,-0.41794551223092424,0.013486004774042493,0.006743002387021246,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06856848299503326,-0.0996526099564864,-0.07172089820591854,0.8347258650270668,0.85,0.6,0.6,1,0.5,0
3345,27.866667,FULL_STACK,14743.943466447294,557.6203449482424,-1.9484680932816933,3.2487072600918543,-29.67334398642199,0.02766437980708572,-0.41755706792376496,0.013869665808458553,0.006934832904229277,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06857326626777649,-0.09976488860855943,-0.07197170046508905,0.8339631202169011,0.85,0.6,0.6,1,0.5,0
3346,27.875,FULL_STACK,14743.696438614279,557.6257768888731,-1.9480769838168217,3.224398320378312,-29.606562316619435,0.026445310256532486,-0.4171150886140566,0.014338094679285984,0.007169047339642992,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06854681670665741,-0.09987684266480558,-0.07222273301023219,0.8332201183032786,0.85,0.6,0.6,1,0.5,0
3347,27.883333,FULL_STACK,14743.450109884143,557.6387504814422,-1.9475475482827318,3.146577138681223,-29.598831023477345,0.026682133181346216,-0.41659226324815285,0.014910555813126447,0.0074552779065632235,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0684971809387207,-0.09998786552479783,-0.07247390297655187,0.8324821490346739,0.85,0.6,0.6,1,0.5,0
3348,27.891667,FULL_STACK,14743.203279327601,557.6555463588121,-1.9472384114737302,3.1210005598522126,-29.623157072815353,0.02573614000973939,-0.4169685694263554,0.014534607262792543,0.007267303631396271,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06849682331085205,-0.10009603781738412,-0.07272516033022941,0.8317440874926273,0.85,0.6,0.6,1,0.5,0
3349,27.9,FULL_STACK,14742.956206206232,557.6761148703993,-1.9471893839894008,3.1477767166649055,-29.68026704728698,0.026639786823557447,-0.41738300104489473,0.014081730648373092,0.007040865324186546,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06853526830673218,-0.10020287511857716,-0.0729765725422522,0.8310110047193183,0.85,0.6,0.6,1,0.5,0
3350,27.908333,FULL_STACK,14742.70851804316,557.6891294227287,-1.9472960388349339,3.228464503597654,-29.678558058463835,0.02718082014091711,-0.4178738153365358,0.013530529400993974,0.006765264700496987,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06859565526247025,-0.10030891553429885,-0.07322822441980309,0.8302688524654706,0.85,0.6,0.6,1,0.5,0
3351,27.916667,FULL_STACK,14742.461407270283,557.6983085725197,-1.947171074058148,3.2545583399230624,-29.644939996586512,0.027643882063750676,-0.4174866570170679,0.013912688380881333,0.006956344190440666,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06860065460205078,-0.10041566967213465,-0.07348016788884702,0.8295122765305436,0.85,0.6,0.6,1,0.5,0
3352,27.925,FULL_STACK,14742.214616175741,557.7037015834721,-1.946776628712623,3.2292592733033274,-29.578161952392342,0.026419239809094008,-0.4170454616918102,0.014380228959129715,0.0071901144795648575,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06857430934906006,-0.1005221009470093,-0.07373232688252306,0.8287506288995858,0.85,0.6,0.6,1,0.5,0
3353,27.933333,FULL_STACK,14741.968524064869,557.7166384004229,-1.946244090110263,3.150454246614688,-29.57028715722457,0.026658878649615393,-0.41652328232223756,0.01495202919547789,0.007476014597738945,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06852468848228455,-0.1006275995314013,-0.07398460904382755,0.8279888421341562,0.85,0.6,0.6,1,0.5,0
3354,27.941667,FULL_STACK,14741.721932481974,557.7333983838322,-1.9459424175916251,3.126905678419964,-29.594663847351587,0.02569819664183326,-0.4168981203258623,0.014577720183075515,0.007288860091537758,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06852415949106216,-0.10073024541064465,-0.07423696445518782,0.8272306237626029,0.85,0.6,0.6,1,0.5,0
3355,27.95,FULL_STACK,14741.47509591654,557.7539322229278,-1.945902144700022,3.155630072468983,-29.651850724281125,0.026608989226626207,-0.4173211169790925,0.014116144423514443,0.0070580722117572214,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06856273859739304,-0.1008315568492152,-0.0744894643223061,0.8264511580784033,0.85,0.6,0.6,1,0.5,0
3356,27.958333,FULL_STACK,14741.22764415294,557.7669095505012,-1.9460160201049672,3.2382915888178,-29.650190650482372,0.02719692128253908,-0.4178135917169596,0.013563245477006325,0.0067816227385031624,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06862316280603409,-0.10093208661467301,-0.07474219366111172,0.8257092933046014,0.85,0.6,0.6,1,0.5,0
3357,27.966667,FULL_STACK,14740.980769667774,557.776050474535,-1.9458951668510005,3.2663444447130368,-29.61660609150904,0.027689920939627844,-0.41742572481464874,0.013946329106573951,0.006973164553286976,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06862794607877731,-0.10103333505892695,-0.07499520378583303,0.825042852955441,0.85,0.6,0.6,1,0.5,0
3358,27.975,FULL_STACK,14740.73421459645,557.7814043098075,-1.945501847659878,3.242972487949367,-29.54982413411866,0.02647570529311941,-0.41698278431169905,0.0144157564235457,0.00720787821177285,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06860145926475525,-0.10113426926396565,-0.07524841754719834,0.8244195584088015,0.85,0.6,0.6,1,0.5,0
3359,27.983333,FULL_STACK,14740.488358777016,557.7943039283844,-1.9449690475075243,3.1660186497618,-29.54233419876429,0.026718341790698555,-0.4164585444044179,0.014989699153988956,0.007494849576994478,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06855175644159317,-0.1012342813253885,-0.07550174160419793,0.8238077753726581,0.85,0.6,0.6,1,0.5,0
3360,27.991667,FULL_STACK,14740.241997186095,557.8110283200776,-1.9446422991143268,3.1365370693967733,-29.566603906363635,0.025790289067853165,-0.41683615970432086,0.01461227011860089,0.007306135059300445,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06855157017707825,-0.10133144820667063,-0.0757551256407619,0.823196394805477,0.85,0.6,0.6,1,0.5,0
3361,28.0,FULL_STACK,14739.995396614075,557.8315272567805,-1.9445776962364787,3.159557819242455,-29.623696502116054,0.02666283069303444,-0.4172382016395897,0.014172006704869844,0.007086003352434922,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06858979165554047,-0.10142728562920073,-0.07600863227035809,0.8226091673559127,0.85,0.6,0.6,1,0.5,0
3362,28.008333,FULL_STACK,14739.748179811984,557.8444688513754,-1.9446733237934686,3.236516250267508,-29.621979928351173,0.027105440933223826,-0.4177295051537191,0.013620189575132224,0.006810094787566112,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06865030527114868,-0.10152231794833089,-0.07626234749903821,0.8220012765630442,0.85,0.6,0.6,1,0.5,0
3363,28.016667,FULL_STACK,14739.501540519297,557.8535727837115,-1.9445410125723728,3.2588417861454873,-29.588344642423657,0.02751330153976735,-0.41734456860203034,0.01399959779601806,0.00699979889800903,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0686558336019516,-0.10161808267860378,-0.07651632499501845,0.8213464955544627,0.85,0.6,0.6,1,0.5,0
3364,28.025,FULL_STACK,14739.255221150815,557.858888426138,-1.9441422535998638,3.2297740570157036,-29.521564263726727,0.026272612834384736,-0.41690506875141214,0.01446517467872549,0.007232587339362745,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06862975656986237,-0.1017135350630888,-0.07677049002679087,0.8206712513114901,0.85,0.6,0.6,1,0.5,0
3365,28.033333,FULL_STACK,14739.009600646794,557.8717520136811,-1.9436064934252637,3.1472821795155097,-29.513703680961264,0.026513643058547982,-0.41638454692369137,0.015035272669738198,0.007517636334869099,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06858018040657043,-0.10180805709880984,-0.07702475131844128,0.8199927074059993,0.85,0.6,0.6,1,0.5,0
3366,28.041667,FULL_STACK,14738.763480469584,557.8884408939783,-1.943302546451951,3.120196228061266,-29.538097831193582,0.025531875039582954,-0.41675994818789297,0.014660422748500768,0.007330211374250384,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06857962906360626,-0.10189972807553738,-0.07727905933229663,0.8193216179326466,0.85,0.6,0.6,1,0.5,0
3367,28.05,FULL_STACK,14738.517115205526,557.908905751539,-1.9432612290614464,3.14549886783042,-29.595341550193847,0.026399707651374855,-0.4171834260117799,0.014198268960735227,0.007099134480367614,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0686183050274849,-0.10199007663032725,-0.07753348562275564,0.8186394988084449,0.85,0.6,0.6,1,0.5,0
3368,28.058333,FULL_STACK,14738.270133972168,557.921809993565,-1.9433743418879037,3.224884294067717,-29.593677835214706,0.026939590942573092,-0.4176770256262009,0.013643939663868676,0.006821969831934338,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06867903470993042,-0.10207966508366914,-0.07778811564620615,0.8179395001072373,0.85,0.6,0.6,1,0.5,0
3369,28.066667,FULL_STACK,14738.02373065427,557.9308757005043,-1.9432542912350799,3.2497323052800167,-29.560073938159555,0.027405566942911158,-0.41728884725644516,0.014027081441140898,0.007013540720570449,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06868407130241394,-0.10216999896854669,-0.078043000810098,0.8172247248956216,0.85,0.6,0.6,1,0.5,0
3370,28.075,FULL_STACK,14737.777646809816,557.9361523227202,-1.9428636370602985,3.2232319329893997,-29.493265550460077,0.026180879677114653,-0.4168467911501453,0.014495497701592697,0.007247748850796348,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06865771114826202,-0.10226003735414863,-0.07829806452974322,0.8165042684148032,0.85,0.6,0.6,1,0.5,0
3371,28.083333,FULL_STACK,14737.532262444496,557.9489790544329,-1.9423348630173354,3.1432289667647284,-29.485423261454745,0.02641743527444354,-0.4163237751859864,0.015068216488913655,0.0075341082444568275,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06860800832509995,-0.10234916913487606,-0.07855321409563126,0.8157830951139118,0.85,0.6,0.6,1,0.5,0
3372,28.091667,FULL_STACK,14737.286377698183,557.965632203658,-1.942036943917238,3.1185762140829767,-29.509862735322727,0.02544674184786404,-0.41669940207252937,0.014693103692431875,0.007346551846215937,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06860749423503876,-0.10243547307369795,-0.07880839963052524,0.8150638322185547,0.85,0.6,0.6,1,0.5,0
3373,28.1,FULL_STACK,14737.040247444063,557.9860623158551,-1.9420000819823573,3.1462921588103456,-29.56713045523387,0.02634931015451866,-0.41712296714000197,0.01423087756224184,0.00711543878112092,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0686461552977562,-0.1025204720090715,-0.07906369236890273,0.8143247498676298,0.85,0.6,0.6,1,0.5,0
3374,28.108333,FULL_STACK,14736.793501276523,557.9989297552665,-1.9421172091520238,3.2280357754190647,-29.565495129374195,0.02693370820638314,-0.41761569875179533,0.013677602532517874,0.006838801266258937,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0687066987156868,-0.10260471955899401,-0.07931917725806951,0.813609223516246,0.85,0.6,0.6,1,0.5,0
3375,28.116667,FULL_STACK,14736.54733267054,558.0079576747992,-1.9419995462295616,3.2551765605171843,-29.531909979046297,0.027423249982083297,-0.4172274999322074,0.014060988277040165,0.0070304941385200825,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06871151179075241,-0.10268971518816519,-0.07957490562918315,0.8129472424971345,0.85,0.6,0.6,1,0.5,0
3376,28.125,FULL_STACK,14736.301483489573,558.0131954727442,-1.9416094691305759,3.2309024929822145,-29.465096337435124,0.026205810613318673,-0.4167845149138674,0.014530460109402232,0.007265230054701116,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06868502497673035,-0.10277442509206451,-0.07983080039451754,0.8123150528999694,0.85,0.6,0.6,1,0.5,0
3377,28.133333,FULL_STACK,14736.056333974004,558.0259854094794,-1.941080278506018,3.153035135770708,-29.45741998104388,0.0264453151185532,-0.416260222820538,0.01510452208111912,0.00755226104055956,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0686352550983429,-0.10285824116632157,-0.08008676830796997,0.8116898809646638,0.85,0.6,0.6,1,0.5,0
3378,28.141667,FULL_STACK,14735.810681305826,558.0426030600066,-1.94077162552129,3.1271967960685116,-29.48182293528678,0.02549360517225694,-0.41663681048136997,0.014728306949316983,0.007364153474658491,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06863488256931305,-0.1029392400828645,-0.08034275925586902,0.8110635441617291,0.85,0.6,0.6,1,0.5,0
3379,28.15,FULL_STACK,14735.564785573632,558.0629985594124,-1.9407246784150127,3.153784571426622,-29.53906728113103,0.026391772515785443,-0.41705165035982533,0.014274992272659104,0.007137496136329552,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06867335736751556,-0.10301894178459699,-0.08059884097105786,0.8104458511071048,0.85,0.6,0.6,1,0.5,0
3380,28.158333,FULL_STACK,14735.318273317069,558.0758298545755,-1.9408345289259576,3.2343633953135416,-29.53742444037006,0.02692824496507984,-0.4175441530289371,0.013721961086777923,0.0068609805433889615,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06873388588428497,-0.10309788590771941,-0.08085509899415855,0.8098251472794105,0.85,0.6,0.6,1,0.5,0
3381,28.166667,FULL_STACK,14735.072338622063,558.0848205009188,-1.9407117539829029,3.260274532727415,-29.50382965344702,0.027391136340212844,-0.41715734816738564,0.014103707004104071,0.007051853502052036,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06873894482851028,-0.10317758777308532,-0.08111158578508812,0.8091951999522627,0.85,0.6,0.6,1,0.5,0
3382,28.175,FULL_STACK,14734.826723486185,558.0900199324495,-1.9403181932972697,3.2347313861864087,-29.43701890955541,0.026166549172994016,-0.4167153244498628,0.01457209087577882,0.00728604543788941,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06871258467435837,-0.10325701045029005,-0.08136822508026069,0.8085628213108291,0.85,0.6,0.6,1,0.5,0
3383,28.183333,FULL_STACK,14734.58180789277,558.102773629436,-1.9397858922093973,3.1556102618338353,-29.429183931570975,0.02640845021982591,-0.4161918804312442,0.015145282421043071,0.007572641210521536,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06866283714771271,-0.10333554214844215,-0.08162492425240248,0.807929879705536,0.85,0.6,0.6,1,0.5,0
3384,28.191667,FULL_STACK,14734.336391750723,558.1193558843426,-1.9394856672050262,3.1318314356488717,-29.453640911658454,0.025439618456184736,-0.4165669488529248,0.014770772792907283,0.0073853863964536415,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06866227835416794,-0.10341125903099162,-0.0818816333543903,0.8073001368924836,0.85,0.6,0.6,1,0.5,0
3385,28.2,FULL_STACK,14734.09072990343,558.1397172094041,-1.9394484044008027,3.1603960759717147,-29.510965827595847,0.02634429557275363,-0.4169911677376145,0.014307930098403088,0.007153965049201544,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06870090216398239,-0.1034856842660711,-0.08213842419576456,0.8066635380897788,0.85,0.6,0.6,1,0.5,0
3386,28.208333,FULL_STACK,14733.844451393932,558.1525117571003,-1.9395661421518624,3.2429841740944094,-29.509371544232202,0.02693098144738115,-0.4174853830046325,0.013753134160551517,0.006876567080275758,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06876148283481598,-0.10355937355693103,-0.08239538249258847,0.8060255220081013,0.85,0.6,0.6,1,0.5,0
3387,28.216667,FULL_STACK,14733.598750375211,558.1614646745873,-1.9394479998783094,3.270896571912611,-29.4758095963806,0.02742572946484654,-0.4170977173935273,0.014135971795429914,0.007067985897714957,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06876631081104279,-0.10363383060305462,-0.08265255999928361,0.8053931267320045,0.85,0.6,0.6,1,0.5,0
3388,28.225,FULL_STACK,14733.353368654847,558.1666254489751,-1.939055997999423,3.247327337392645,-29.408992911525544,0.026212030227378873,-0.4166538904959375,0.014606315309364182,0.007303157654682091,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06873979419469833,-0.10370802214611186,-0.08290987932531647,0.8047658068555414,0.85,0.6,0.6,1,0.5,0
3389,28.233333,FULL_STACK,14733.108686778694,558.1793424594619,-1.9385238749817344,3.1701038977208333,-29.401501568510284,0.026456458644857996,-0.41612834880844196,0.015181693930472528,0.007590846965236264,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06868995726108551,-0.10378133857998291,-0.08316724683467625,0.8041394587296359,0.85,0.6,0.6,1,0.5,0
3390,28.241667,FULL_STACK,14732.863498669118,558.1958895717923,-1.9382016261403596,3.141277107131785,-29.425865535288956,0.025517474028894895,-0.4165058608896497,0.014804427718424495,0.007402213859212248,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06868971139192581,-0.10385185317559645,-0.0834246121907178,0.8035143006720323,0.85,0.6,0.6,1,0.5,0
3391,28.25,FULL_STACK,14732.61807018891,558.2162164642511,-1.938142966965437,3.1649949775480004,-29.483107794993312,0.026390468348479156,-0.41691138918004506,0.014360595993180347,0.007180297996590174,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0687280148267746,-0.10392108636124632,-0.08368203952777883,0.8028817813622657,0.85,0.6,0.6,1,0.5,0
3392,28.258333,FULL_STACK,14732.372024144977,558.2289756426027,-1.9382447692240783,3.242730608979664,-29.48146622118992,0.02685063983310249,-0.4174045457603994,0.013806799137347614,0.006903399568673807,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06878865510225296,-0.10398956784030165,-0.08393961544518318,0.802254058438452,0.85,0.6,0.6,1,0.5,0
3393,28.266667,FULL_STACK,14732.126555740833,558.23789197045,-1.9381165681415051,3.265761083364073,-29.447861157966074,0.027271275182996487,-0.41701954900558974,0.01418631971541856,0.00709315985770928,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0687941312789917,-0.104058834120313,-0.08419739382352097,0.8016414990785852,0.85,0.6,0.6,1,0.5,0
3394,28.275,FULL_STACK,14731.881407089531,558.2430149822197,-1.937719659504541,3.2373303997214853,-29.381045551989757,0.026034798496590388,-0.41657868384247065,0.014653343867013446,0.007326671933506723,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0687679722905159,-0.10412784192888742,-0.08445529937838792,0.8010388767149366,0.85,0.6,0.6,1,0.5,0
3395,28.283333,FULL_STACK,14731.63695795089,558.2556963630665,-1.937184705020419,3.1553771960828825,-29.37322208190163,0.026278253247222473,-0.4160563016091855,0.01522545872578307,0.007612729362891535,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06871823966503143,-0.10419597267375581,-0.08471324025754501,0.8004381069257136,0.85,0.6,0.6,1,0.5,0
3396,28.291667,FULL_STACK,14731.392008055001,558.2722084128638,-1.9368827835510047,3.1288876892912785,-29.39769709850702,0.025292525617033566,-0.41643173024095015,0.014850611239304978,0.007425305619652489,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06871765851974487,-0.10426130138003606,-0.08497116679033188,0.7998377135190818,0.85,0.6,0.6,1,0.5,0
3397,28.3,FULL_STACK,14731.146812304854,558.2925016237062,-1.9368450523753105,3.1548356369765616,-29.455076689488983,0.02616345513830506,-0.41685649617600284,0.014387139538051263,0.007193569769025632,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06875636428594589,-0.10432535943848618,-0.08522915116766502,0.7992333198057215,0.85,0.6,0.6,1,0.5,0
3398,28.308333,FULL_STACK,14730.900999184698,558.3052239959728,-1.9369627035372532,3.2349256205178523,-29.453487133373038,0.02671313116060847,-0.41735183126522407,0.013830985359417347,0.0069154926797086735,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06881718337535858,-0.10438871038990434,-0.0854872795689485,0.79863246773088,0.85,0.6,0.6,1,0.5,0
3399,28.316667,FULL_STACK,14730.65576402843,558.3141026371989,-1.936845447535521,3.2603877438131543,-29.419913563794758,0.02718758796077553,-0.4169640351647615,0.014213752317977002,0.007106876158988501,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0688222125172615,-0.10445286231866995,-0.08574560390114869,0.7980421419731168,0.85,0.6,0.6,1,0.5,0
3400,28.325,FULL_STACK,14730.410848207772,558.3191871538803,-1.9364554897054267,3.234420980610134,-29.35307347672841,0.02596649439755643,-0.4165207313496607,0.014683475891874465,0.007341737945937232,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06879579275846481,-0.10451677585066292,-0.0860040471521436,0.7974595655448756,0.85,0.6,0.6,1,0.5,0
3401,28.333333,FULL_STACK,14730.166632466018,558.3318321774916,-1.9359263064064014,3.154853711321784,-29.345263904074788,0.026206591591821413,-0.41599590468935904,0.015258154386950162,0.007629077193475081,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0687459409236908,-0.10457983840950852,-0.08626251610847337,0.7968782488903053,0.85,0.6,0.6,1,0.5,0
3402,28.341667,FULL_STACK,14729.92191535607,558.3483089823166,-1.9356295155420002,3.130695666067389,-29.369778291361165,0.025231266225653328,-0.41637136422287585,0.014883246196397526,0.007441623098198763,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06874538958072662,-0.10464012413842577,-0.08652096075388913,0.7962975389272275,0.85,0.6,0.6,1,0.5,0
3403,28.35,FULL_STACK,14729.676952011883,558.3685679319169,-1.9355957914519768,3.1589520768816857,-29.427181539852977,0.026133952349458315,-0.4167963277616975,0.01441960669369724,0.00720980334684862,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06878406554460526,-0.10469915887752262,-0.08677945308857048,0.7957118778458437,0.85,0.6,0.6,1,0.5,0
3404,28.358333,FULL_STACK,14729.431371312588,558.3812540055919,-1.9357172320112526,3.241296982705699,-29.42562337860315,0.02672444653443567,-0.41729108590284386,0.01386418592533073,0.006932092962665365,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06884472817182541,-0.10475749862201109,-0.08703807894600608,0.7951279141484425,0.85,0.6,0.6,1,0.5,0
3405,28.366667,FULL_STACK,14729.186368197203,558.3900953641312,-1.9356020403234557,3.2689480481312323,-29.392071046244986,0.027221025519558687,-0.41690342658568913,0.014247017266258655,0.007123508633129327,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06884955614805222,-0.10481664647005245,-0.08729689023290456,0.7945524847207772,0.85,0.6,0.6,1,0.5,0
3406,28.375,FULL_STACK,14728.941684346646,558.3951415723234,-1.9352121983313,3.2451036314255703,-29.325227394758983,0.02600721503491752,-0.4164591133741551,0.014717861995298342,0.007358930997649171,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06882302463054657,-0.10487556978331007,-0.08755580939958578,0.7939838930258037,0.85,0.6,0.6,1,0.5,0
3407,28.383333,FULL_STACK,14728.697700746357,558.4077502400646,-1.9346820287353317,3.1675709815088826,-29.31769575466312,0.026251059208003323,-0.4159328905597656,0.015294003699687198,0.007647001849843599,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06877310574054718,-0.10493365827480569,-0.0878147426543289,0.7934162041515983,0.85,0.6,0.6,1,0.5,0
3408,28.391667,FULL_STACK,14728.453211244196,558.424192118674,-1.9343664404905703,3.139826992845814,-29.342133375994333,0.025302028311073206,-0.4163102406966479,0.014916966487189987,0.007458483243594993,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06877279281616211,-0.10498898344642775,-0.08807363971524147,0.7928491406192074,0.85,0.6,0.6,1,0.5,0
3409,28.4,FULL_STACK,14728.208479829133,558.4444169112276,-1.9343147650453787,3.1646357640070093,-29.39947554163878,0.026182071980829027,-0.41672008539752875,0.014468721493912595,0.007234360746956298,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06881119310855865,-0.105043068589592,-0.08833256647413884,0.7922820627420097,0.85,0.6,0.6,1,0.5,0
